block,sort_plate,well,dil_fact,rand_id,line_id,lawn_note,censor,growth type,well_note,time_washed,date_sort,sorter_source_well,L1_VP604,L1_MA,L1_plus_VP604,L1_plus_MA,source_file,,,,
1,3,A03,5,195,,Full Lawn,,normal,,3:06 PM,4-Jul,A3,3,483,41,77,20170704_Plate5_acquisition_1.processed,,,,
1,3,A04,5,196,,,,normal,,3:06 PM,4-Jul,A4,658,1082,85,85,20170704_Plate5_acquisition_1.processed,,,,
1,3,A05,5,197,,,,normal,,3:06 PM,4-Jul,A5,527,2057,88,146,20170704_Plate5_acquisition_1.processed,,,,
1,3,A06,5,198,,,,normal,,3:06 PM,4-Jul,A6,1191,1430,147,84,20170704_Plate5_acquisition_1.processed,,,,
1,3,A07,5,217,,Partial Lawn,,normal,,3:06 PM,4-Jul,A7,494,757,141,104,20170704_Plate5_acquisition_1.processed,,,,
1,3,A08,5,218,,,,normal,,3:06 PM,4-Jul,A8,1197,468,166,5,20170704_Plate5_acquisition_1.processed,,,,
1,3,A09,5,219,,,,normal,,3:06 PM,4-Jul,A9,1452,613,245,44,20170704_Plate5_acquisition_1.processed,,,,
1,3,A10,5,220,,,,normal,,3:06 PM,4-Jul,A10,1169,1753,160,86,20170704_Plate5_acquisition_1.processed,,,,
1,3,A11,5,221,,,,normal,,3:06 PM,4-Jul,A11,971,1584,112,181,20170704_Plate5_acquisition_1.processed,,,,
1,3,A12,5,222,,,,normal,,3:06 PM,4-Jul,A12,492,1738,143,192,20170704_Plate5_acquisition_1.processed,,,,
1,3,B01,5,199,,Partial Lawn,,normal,,3:06 PM,4-Jul,B1,1400,222,347,3,20170704_Plate5_acquisition_1.processed,,,,
1,3,B02,5,200,,,,normal,,3:06 PM,4-Jul,B2,895,1007,111,92,20170704_Plate5_acquisition_1.processed,,,,
1,3,B03,5,201,,,,normal,,3:06 PM,4-Jul,B3,1139,1434,160,70,20170704_Plate5_acquisition_1.processed,,,,
1,3,B04,5,202,,,,normal,,3:06 PM,4-Jul,B4,871,1709,107,194,20170704_Plate5_acquisition_1.processed,,,,
1,3,B05,5,203,,Partial Lawn,,normal,,3:06 PM,4-Jul,B5,1561,407,275,17,20170704_Plate5_acquisition_1.processed,,,,
1,3,B06,5,204,,Partial Lawn,,normal,,3:06 PM,4-Jul,B6,1437,918,176,39,20170704_Plate5_acquisition_1.processed,,,,
1,3,B07,5,223,,,,normal,,3:06 PM,4-Jul,B7,919,1532,131,123,20170704_Plate5_acquisition_1.processed,,,,
1,3,B08,5,224,,,,normal,,3:06 PM,4-Jul,B8,1310,1019,236,67,20170704_Plate5_acquisition_1.processed,,,,
1,3,B09,5,225,,,,normal,,3:06 PM,4-Jul,B9,1027,500,157,20,20170704_Plate5_acquisition_1.processed,,,,
1,3,B10,5,226,,Partial Lawn,,normal,,3:06 PM,4-Jul,B10,1367,242,315,4,20170704_Plate5_acquisition_1.processed,,,,
1,3,B11,5,227,,Partial Lawn,,normal,,3:06 PM,4-Jul,B11,727,428,112,72,20170704_Plate5_acquisition_1.processed,,,,
1,3,B12,5,228,,,,normal,,3:06 PM,4-Jul,B12,736,2071,101,232,20170704_Plate5_acquisition_1.processed,,,,
1,3,C01,5,205,,,,normal,,3:06 PM,4-Jul,C1,1033,1787,159,174,20170704_Plate5_acquisition_1.processed,,,,
1,3,C02,5,206,,,,normal,,3:06 PM,4-Jul,C2,713,1047,98,73,20170704_Plate5_acquisition_1.processed,,,,
1,3,C03,5,207,,,,normal,,3:06 PM,4-Jul,C3,2148,496,452,21,20170704_Plate5_acquisition_1.processed,,,,
1,3,C04,5,208,,,,normal,,3:06 PM,4-Jul,C4,406,1344,66,86,20170704_Plate5_acquisition_1.processed,,,,
1,3,C05,5,209,,Partial Lawn,,normal,,3:06 PM,4-Jul,C5,1413,178,413,0,20170704_Plate5_acquisition_1.processed,,,,
1,3,C06,5,210,,,,normal,,3:06 PM,4-Jul,C6,710,1558,140,116,20170704_Plate5_acquisition_1.processed,,,,
1,3,C07,5,229,,,,normal,,3:06 PM,4-Jul,C7,1634,1143,238,13,20170704_Plate5_acquisition_1.processed,,,,
1,3,C08,5,230,,,,normal,,3:06 PM,4-Jul,C8,1618,1014,243,27,20170704_Plate5_acquisition_1.processed,,,,
1,3,C09,5,231,,Partial Lawn,,normal,,3:06 PM,4-Jul,C9,1156,699,239,39,20170704_Plate5_acquisition_1.processed,,,,
1,3,C10,5,232,,Partial Lawn,,normal,,3:06 PM,4-Jul,C10,1232,462,288,42,20170704_Plate5_acquisition_1.processed,,,,
1,3,C11,5,233,,Partial Lawn,,normal,,3:06 PM,4-Jul,C11,1075,595,143,18,20170704_Plate5_acquisition_1.processed,,,,
1,3,C12,5,234,,,,normal,,3:06 PM,4-Jul,C12,1215,1543,210,122,20170704_Plate5_acquisition_1.processed,,,,
1,3,D01,5,211,,,,normal,,3:06 PM,4-Jul,D1,2,2623,70,334,20170704_Plate5_acquisition_1.processed,,,,
1,3,D02,5,212,,,,normal,,3:06 PM,4-Jul,D2,599,1108,101,71,20170704_Plate5_acquisition_1.processed,,,,
1,3,D03,5,213,,,,normal,,3:06 PM,4-Jul,D3,744,1749,95,98,20170704_Plate5_acquisition_1.processed,,,,
1,3,D04,5,214,,,,normal,,3:06 PM,4-Jul,D4,1176,1931,135,105,20170704_Plate5_acquisition_1.processed,,,,
1,3,D05,5,215,,Partial Lawn,,normal,,3:06 PM,4-Jul,D5,814,586,182,16,20170704_Plate5_acquisition_1.processed,,,,
1,3,D06,5,216,,,,normal,,3:06 PM,4-Jul,D6,1249,1091,187,72,20170704_Plate5_acquisition_1.processed,,,,
1,3,D07,5,235,,Partial Lawn,,normal,,3:06 PM,4-Jul,D7,293,240,41,44,20170704_Plate5_acquisition_1.processed,,,,
1,3,D08,5,236,,,,normal,,3:06 PM,4-Jul,D8,751,1850,103,128,20170704_Plate5_acquisition_1.processed,,,,
1,3,D09,5,237,,,,normal,,3:06 PM,4-Jul,D9,1680,727,241,76,20170704_Plate5_acquisition_1.processed,,,,
1,3,D10,5,238,,,,normal,,3:06 PM,4-Jul,D10,1658,703,239,23,20170704_Plate5_acquisition_1.processed,,,,
1,3,D11,5,239,,Partial Lawn,,normal,,3:06 PM,4-Jul,D11,1476,207,518,3,20170704_Plate5_acquisition_1.processed,,,,
1,3,D12,5,240,,,,normal,,3:06 PM,4-Jul,D12,1193,1059,157,52,20170704_Plate5_acquisition_1.processed,,,,
1,3,E01,5,241,,Partial Lawn,,normal,,3:06 PM,4-Jul,E1,257,1187,54,101,20170704_Plate5_acquisition_1.processed,,,,
1,3,E02,5,242,,,,normal,,3:06 PM,4-Jul,E2,836,2005,101,153,20170704_Plate5_acquisition_1.processed,,,,
1,3,E03,5,243,,,,normal,,3:06 PM,4-Jul,E3,1386,729,166,50,20170704_Plate5_acquisition_1.processed,,,,
1,3,E04,5,244,,,,normal,,3:06 PM,4-Jul,E4,423,1997,74,148,20170704_Plate5_acquisition_1.processed,,,,
1,3,E05,5,245,,,,normal,,3:06 PM,4-Jul,E5,1854,843,246,32,20170704_Plate5_acquisition_1.processed,,,,
1,3,E06,5,246,,,,normal,,3:06 PM,4-Jul,E6,1198,1574,170,58,20170704_Plate5_acquisition_1.processed,,,,
1,3,E07,5,265,,,,normal,,3:06 PM,4-Jul,E7,775,1071,79,80,20170704_Plate5_acquisition_1.processed,,,,
1,3,E08,5,266,,,,normal,,3:06 PM,4-Jul,E8,954,796,194,84,20170704_Plate5_acquisition_1.processed,,,,
1,3,E09,5,267,,,,normal,,3:06 PM,4-Jul,E9,604,2341,94,168,20170704_Plate5_acquisition_1.processed,,,,
1,3,E10,5,268,,,,normal,,3:06 PM,4-Jul,E10,915,1570,115,142,20170704_Plate5_acquisition_1.processed,,,,
1,3,E11,5,269,,,,normal,,3:06 PM,4-Jul,E11,1330,1518,146,89,20170704_Plate5_acquisition_1.processed,,,,
1,3,E12,5,270,,Partial Lawn,,normal,,3:06 PM,4-Jul,E12,458,1542,90,120,20170704_Plate5_acquisition_1.processed,,,,
1,3,F01,5,247,,Partial Lawn,,normal,,3:06 PM,4-Jul,F1,717,1196,105,97,20170704_Plate5_acquisition_1.processed,,,,
1,3,F02,5,248,,,,normal,,3:06 PM,4-Jul,F2,754,1492,91,104,20170704_Plate5_acquisition_1.processed,,,,
1,3,F03,5,249,,Partial Lawn,,normal,,3:06 PM,4-Jul,F3,220,710,169,173,20170704_Plate5_acquisition_1.processed,,,,
1,3,F04,5,250,,,,normal,,3:06 PM,4-Jul,F4,1554,787,210,72,20170704_Plate5_acquisition_1.processed,,,,
1,3,F05,5,251,,,,normal,,3:06 PM,4-Jul,F5,528,366,169,43,20170704_Plate5_acquisition_1.processed,,,,
1,3,F06,5,252,,,,normal,,3:06 PM,4-Jul,F6,792,463,134,46,20170704_Plate5_acquisition_1.processed,,,,
1,3,F07,5,271,,,,normal,,3:06 PM,4-Jul,F7,891,1530,102,112,20170704_Plate5_acquisition_1.processed,,,,
1,3,F08,5,272,,,,normal,,3:06 PM,4-Jul,F8,1553,1159,203,41,20170704_Plate5_acquisition_1.processed,,,,
1,3,F09,5,273,,Partial Lawn,,normal,,3:06 PM,4-Jul,F9,1059,200,318,1,20170704_Plate5_acquisition_1.processed,,,,
1,3,F10,5,274,,,,normal,,3:06 PM,4-Jul,F10,1207,1490,131,192,20170704_Plate5_acquisition_1.processed,,,,
1,3,F11,5,275,,,,normal,,3:06 PM,4-Jul,F11,930,2259,117,145,20170704_Plate5_acquisition_1.processed,,,,
1,3,F12,5,276,,,,normal,,3:06 PM,4-Jul,F12,1501,1120,198,30,20170704_Plate5_acquisition_1.processed,,,,
1,3,G01,5,253,,,,normal,,3:06 PM,4-Jul,G1,1020,1155,109,100,20170704_Plate5_acquisition_1.processed,,,,
1,3,G02,5,254,,,,normal,,3:06 PM,4-Jul,G2,823,1749,114,136,20170704_Plate5_acquisition_1.processed,,,,
1,3,G03,5,255,,,,normal,,3:06 PM,4-Jul,G3,561,1873,88,161,20170704_Plate5_acquisition_1.processed,,,,
1,3,G04,5,256,,Partial Lawn,,normal,,3:06 PM,4-Jul,G4,175,924,163,161,20170704_Plate5_acquisition_1.processed,,,,
1,3,G05,5,257,,,,normal,,3:06 PM,4-Jul,G5,458,789,63,66,20170704_Plate5_acquisition_1.processed,,,,
1,3,G06,5,258,,,,normal,,3:06 PM,4-Jul,G6,713,1657,97,242,20170704_Plate5_acquisition_1.processed,,,,
1,3,G07,5,277,,,,normal,,3:06 PM,4-Jul,G7,968,2143,106,222,20170704_Plate5_acquisition_1.processed,,,,
1,3,G08,5,278,,,,normal,,3:06 PM,4-Jul,G8,1196,1547,165,181,20170704_Plate5_acquisition_1.processed,,,,
1,3,G09,5,279,,Partial Lawn,,normal,,3:06 PM,4-Jul,G9,1366,818,171,43,20170704_Plate5_acquisition_1.processed,,,,
1,3,G10,5,280,,Partial Lawn,,normal,,3:06 PM,4-Jul,G10,1184,855,214,36,20170704_Plate5_acquisition_1.processed,,,,
1,3,G11,5,281,,Partial Lawn,,normal,,3:06 PM,4-Jul,G11,480,699,197,131,20170704_Plate5_acquisition_1.processed,,,,
1,3,G12,5,282,,,,normal,,3:06 PM,4-Jul,G12,1071,1688,98,167,20170704_Plate5_acquisition_1.processed,,,,
1,3,H01,5,259,,,,normal,,3:06 PM,4-Jul,H1,994,1933,147,114,20170704_Plate5_acquisition_1.processed,,,,
1,3,H02,5,260,,,,normal,,3:06 PM,4-Jul,H2,1382,1305,173,107,20170704_Plate5_acquisition_1.processed,,,,
1,3,H03,5,261,,,,normal,,3:06 PM,4-Jul,H3,1956,115,470,2,20170704_Plate5_acquisition_1.processed,,,,
1,3,H04,5,262,,,,normal,,3:06 PM,4-Jul,H4,1853,649,288,20,20170704_Plate5_acquisition_1.processed,,,,
1,3,H05,5,263,,,,normal,,3:06 PM,4-Jul,H5,672,2579,103,292,20170704_Plate5_acquisition_1.processed,,,,
1,3,H06,5,264,,,,normal,,3:06 PM,4-Jul,H6,665,2094,82,231,20170704_Plate5_acquisition_1.processed,,,,
1,3,H07,5,283,,Partial Lawn,,normal,,3:06 PM,4-Jul,H7,914,626,250,78,20170704_Plate5_acquisition_1.processed,,,,
1,3,H08,5,284,,Partial Lawn,,normal,,3:06 PM,4-Jul,H8,1054,1136,194,48,20170704_Plate5_acquisition_1.processed,,,,
1,3,H09,5,285,,Partial Lawn,,normal,,3:06 PM,4-Jul,H9,1053,785,131,44,20170704_Plate5_acquisition_1.processed,,,,
1,3,H10,5,286,,Partial Lawn,,normal,,3:06 PM,4-Jul,H10,643,523,80,41,20170704_Plate5_acquisition_1.processed,,,,
1,3,H11,5,287,,,,normal,,3:06 PM,4-Jul,H11,866,1970,117,166,20170704_Plate5_acquisition_1.processed,,,,
1,3,H12,5,288,,Partial Lawn,,normal,,3:06 PM,4-Jul,H12,902,726,200,64,20170704_Plate5_acquisition_1.processed,,,,
1,4,A01,5,289,,,,normal,,4:20 PM,4-Jul,A1,2212,1199,369,25,20170704_Plate6_acquisition_1.processed,,,,
1,4,A02,5,290,,Partial Lawn,,normal,,4:20 PM,4-Jul,A2,1648,314,477,1,20170704_Plate6_acquisition_1.processed,,,,
1,4,A03,5,291,,,,normal,,4:20 PM,4-Jul,A3,1400,1453,167,100,20170704_Plate6_acquisition_1.processed,,,,
1,4,A04,5,292,,,,normal,,4:20 PM,4-Jul,A4,459,1254,92,121,20170704_Plate6_acquisition_1.processed,,,,
1,4,A05,5,293,,,,normal,,4:20 PM,4-Jul,A5,1282,1162,162,25,20170704_Plate6_acquisition_1.processed,,,,
1,4,A06,5,294,,Partial Lawn,,normal,,4:20 PM,4-Jul,A6,1413,522,410,2,20170704_Plate6_acquisition_1.processed,,,,
1,4,A07,5,313,,,,normal,,4:20 PM,4-Jul,A7,1708,835,227,64,20170704_Plate6_acquisition_1.processed,,,,
1,4,A08,5,314,,,,normal,,4:20 PM,4-Jul,A8,837,2401,130,259,20170704_Plate6_acquisition_1.processed,,,,
1,4,A09,5,315,,,,normal,,4:20 PM,4-Jul,A9,730,820,112,77,20170704_Plate6_acquisition_1.processed,,,,
1,4,A10,5,316,,,,normal,,4:20 PM,4-Jul,A10,809,1750,180,331,20170704_Plate6_acquisition_1.processed,,,,
1,4,A11,5,317,,,,normal,,4:20 PM,4-Jul,A11,609,1812,73,255,20170704_Plate6_acquisition_1.processed,,,,
1,4,A12,5,318,,,,normal,,4:20 PM,4-Jul,A12,860,1978,109,107,20170704_Plate6_acquisition_1.processed,,,,
1,4,B01,5,295,,,,normal,,4:20 PM,4-Jul,B1,836,1266,103,76,20170704_Plate6_acquisition_1.processed,,,,
1,4,B02,5,296,,,,normal,,4:20 PM,4-Jul,B2,991,1024,172,59,20170704_Plate6_acquisition_1.processed,,,,
1,4,B03,5,297,,,,normal,,4:20 PM,4-Jul,B3,1213,634,130,24,20170704_Plate6_acquisition_1.processed,,,,
1,4,B04,5,298,,,,normal,,4:20 PM,4-Jul,B4,1856,1342,177,60,20170704_Plate6_acquisition_1.processed,,,,
1,4,B05,5,299,,,,normal,,4:20 PM,4-Jul,B5,1696,1096,293,86,20170704_Plate6_acquisition_1.processed,,,,
1,4,B06,5,300,,,,normal,,4:20 PM,4-Jul,B6,1017,1259,138,120,20170704_Plate6_acquisition_1.processed,,,,
1,4,B07,5,319,,,,normal,,4:20 PM,4-Jul,B7,2112,733,354,58,20170704_Plate6_acquisition_1.processed,,,,
1,4,B08,5,320,,,,normal,,4:20 PM,4-Jul,B8,1160,1218,171,120,20170704_Plate6_acquisition_1.processed,,,,
1,4,B09,5,,,,,normal,,4:20 PM,4-Jul,B9,2,3,0,0,20170704_Plate6_acquisition_1.processed,,,,
1,4,B10,5,322,,,,normal,,4:20 PM,4-Jul,B10,1377,872,223,31,20170704_Plate6_acquisition_1.processed,,,,
1,4,B11,5,323,,Partial Lawn,,normal,,4:20 PM,4-Jul,B11,1607,333,360,16,20170704_Plate6_acquisition_1.processed,,,,
1,4,B12,5,324,,Partial Lawn,,normal,,4:20 PM,4-Jul,B12,1406,909,279,109,20170704_Plate6_acquisition_1.processed,,,,
1,4,C01,5,301,,,,normal,,4:20 PM,4-Jul,C1,2010,1449,254,43,20170704_Plate6_acquisition_1.processed,,,,
1,4,C02,5,302,,,,normal,,4:20 PM,4-Jul,C2,884,654,109,37,20170704_Plate6_acquisition_1.processed,,,,
1,4,C03,5,303,,,,normal,,4:20 PM,4-Jul,C3,1357,1142,179,47,20170704_Plate6_acquisition_1.processed,,,,
1,4,C04,5,304,,,,normal,,4:20 PM,4-Jul,C4,670,1420,72,142,20170704_Plate6_acquisition_1.processed,,,,
1,4,C05,5,305,,Partial Lawn,,normal,,4:20 PM,4-Jul,C5,1401,212,409,0,20170704_Plate6_acquisition_1.processed,,,,
1,4,C06,5,306,,,,normal,,4:20 PM,4-Jul,C6,539,1592,59,101,20170704_Plate6_acquisition_1.processed,,,,
1,4,C07,5,325,,,,normal,,4:20 PM,4-Jul,C7,1512,1858,183,175,20170704_Plate6_acquisition_1.processed,,,,
1,4,C08,5,326,,,,normal,,4:20 PM,4-Jul,C8,774,2380,117,145,20170704_Plate6_acquisition_1.processed,,,,
1,4,C09,5,327,,Partial Lawn,,normal,,4:20 PM,4-Jul,C9,1420,309,393,3,20170704_Plate6_acquisition_1.processed,,,,
1,4,C10,5,328,,Partial Lawn,,normal,,4:20 PM,4-Jul,C10,1321,1347,246,116,20170704_Plate6_acquisition_1.processed,,,,
1,4,C11,5,329,,,,normal,,4:20 PM,4-Jul,C11,1597,1327,245,66,20170704_Plate6_acquisition_1.processed,,,,
1,4,C12,5,330,,Partial Lawn,,normal,,4:20 PM,4-Jul,C12,1399,753,247,44,20170704_Plate6_acquisition_1.processed,,,,
1,4,D01,5,307,,Partial Lawn,,normal,,4:20 PM,4-Jul,D1,542,943,121,164,20170704_Plate6_acquisition_1.processed,,,,
1,4,D02,5,308,,,,normal,,4:20 PM,4-Jul,D2,880,1872,108,199,20170704_Plate6_acquisition_1.processed,,,,
1,4,D03,5,309,,,,normal,,4:20 PM,4-Jul,D3,810,1831,117,87,20170704_Plate6_acquisition_1.processed,,,,
1,4,D04,5,310,,,,normal,,4:20 PM,4-Jul,D4,1008,1706,123,153,20170704_Plate6_acquisition_1.processed,,,,
1,4,D05,5,311,,Partial Lawn,,normal,,4:20 PM,4-Jul,D5,1733,286,588,1,20170704_Plate6_acquisition_1.processed,,,,
1,4,D06,5,312,,,,normal,,4:20 PM,4-Jul,D6,1063,1051,174,77,20170704_Plate6_acquisition_1.processed,,,,
1,4,D07,5,331,,,,normal,,4:20 PM,4-Jul,D7,1369,1206,212,58,20170704_Plate6_acquisition_1.processed,,,,
1,4,D08,5,332,,,,normal,,4:20 PM,4-Jul,D8,592,1896,106,294,20170704_Plate6_acquisition_1.processed,,,,
1,4,D09,5,333,,Partial Lawn,,normal,,4:20 PM,4-Jul,D9,1081,669,200,19,20170704_Plate6_acquisition_1.processed,,,,
1,4,D10,5,334,,,,normal,,4:20 PM,4-Jul,D10,797,1649,103,147,20170704_Plate6_acquisition_1.processed,,,,
1,4,D11,5,,,,,normal,,4:20 PM,4-Jul,D11,2,3,1,0,20170704_Plate6_acquisition_1.processed,,,,
1,4,D12,5,336,,Partial Lawn,,normal,,4:20 PM,4-Jul,D12,1606,217,676,0,20170704_Plate6_acquisition_1.processed,,,,
1,4,E01,5,337,,Partial Lawn,,normal,,4:20 PM,4-Jul,E1,1187,156,528,0,20170704_Plate6_acquisition_1.processed,,,,
1,4,E02,5,338,,Partial Lawn,,normal,,4:20 PM,4-Jul,E2,1011,1081,172,71,20170704_Plate6_acquisition_1.processed,,,,
1,4,E03,5,339,,,,normal,,4:20 PM,4-Jul,E3,784,2192,111,123,20170704_Plate6_acquisition_1.processed,,,,
1,4,E04,5,340,,,,normal,,4:20 PM,4-Jul,E4,1698,842,264,42,20170704_Plate6_acquisition_1.processed,,,,
1,4,E05,5,,,,,normal,,4:20 PM,4-Jul,E5,3,0,0,1,20170704_Plate6_acquisition_1.processed,,,,
1,4,E06,5,342,,,,normal,,4:20 PM,4-Jul,E6,1462,1505,158,63,20170704_Plate6_acquisition_1.processed,,,,
1,4,E07,5,361,,Partial Lawn,,normal,,4:20 PM,4-Jul,E7,984,647,324,37,20170704_Plate6_acquisition_1.processed,,,,
1,4,E08,5,362,,Partial Lawn,,normal,,4:20 PM,4-Jul,E8,1772,707,249,19,20170704_Plate6_acquisition_1.processed,,,,
1,4,E09,5,363,,,,normal,,4:20 PM,4-Jul,E9,1526,1019,304,57,20170704_Plate6_acquisition_1.processed,,,,
1,4,E10,5,364,,,,normal,,4:20 PM,4-Jul,E10,1331,1783,142,111,20170704_Plate6_acquisition_1.processed,,,,
1,4,E11,5,365,,,,normal,,4:20 PM,4-Jul,E11,1083,1966,157,189,20170704_Plate6_acquisition_1.processed,,,,
1,4,E12,5,366,,,,normal,,4:20 PM,4-Jul,E12,1845,1103,252,71,20170704_Plate6_acquisition_1.processed,,,,
1,4,F01,5,343,,,,normal,,4:20 PM,4-Jul,F1,739,1653,75,117,20170704_Plate6_acquisition_1.processed,,,,
1,4,F02,5,344,,,,normal,,4:20 PM,4-Jul,F2,757,1109,85,68,20170704_Plate6_acquisition_1.processed,,,,
1,4,F03,5,345,,,,normal,,4:20 PM,4-Jul,F3,767,1268,88,122,20170704_Plate6_acquisition_1.processed,,,,
1,4,F04,5,346,,Partial Lawn,,normal,,4:20 PM,4-Jul,F4,1830,413,547,2,20170704_Plate6_acquisition_1.processed,,,,
1,4,F05,5,347,,,,normal,,4:20 PM,4-Jul,F5,774,1226,73,20,20170704_Plate6_acquisition_1.processed,,,,
1,4,F06,5,348,,,,normal,,4:20 PM,4-Jul,F6,514,1837,92,185,20170704_Plate6_acquisition_1.processed,,,,
1,4,F07,5,367,,Partial Lawn,,normal,,4:20 PM,4-Jul,F7,799,1014,116,61,20170704_Plate6_acquisition_1.processed,,,,
1,4,F08,5,368,,Partial Lawn,,normal,,4:20 PM,4-Jul,F8,890,711,316,46,20170704_Plate6_acquisition_1.processed,,,,
1,4,F09,5,369,,Partial Lawn,,normal,,4:20 PM,4-Jul,F9,1674,761,362,74,20170704_Plate6_acquisition_1.processed,,,,
1,4,F10,5,370,,,,normal,,4:20 PM,4-Jul,F10,811,2144,106,196,20170704_Plate6_acquisition_1.processed,,,,
1,4,F11,5,371,,,,normal,,4:20 PM,4-Jul,F11,1546,1441,189,64,20170704_Plate6_acquisition_1.processed,,,,
1,4,F12,5,372,,,,normal,,4:20 PM,4-Jul,F12,1699,669,280,26,20170704_Plate6_acquisition_1.processed,,,,
1,4,G01,5,349,,,,normal,,4:20 PM,4-Jul,G1,699,910,88,76,20170704_Plate6_acquisition_1.processed,,,,
1,4,G02,5,350,,,,normal,,4:20 PM,4-Jul,G2,784,1765,107,132,20170704_Plate6_acquisition_1.processed,,,,
1,4,G03,5,351,,Partial Lawn,,normal,,4:20 PM,4-Jul,G3,881,686,171,82,20170704_Plate6_acquisition_1.processed,,,,
1,4,G04,5,352,,,,normal,,4:20 PM,4-Jul,G4,460,1132,55,121,20170704_Plate6_acquisition_1.processed,,,,
1,4,G05,5,353,,Partial Lawn,,normal,,4:20 PM,4-Jul,G5,1250,858,384,65,20170704_Plate6_acquisition_1.processed,,,,
1,4,G06,5,354,,Partial Lawn,,normal,,4:20 PM,4-Jul,G6,468,824,93,79,20170704_Plate6_acquisition_1.processed,,,,
1,4,G07,5,,,,,normal,,4:20 PM,4-Jul,G7,1,8,1,0,20170704_Plate6_acquisition_1.processed,,,,
1,4,G08,5,374,,,,normal,,4:20 PM,4-Jul,G8,1871,786,350,41,20170704_Plate6_acquisition_1.processed,,,,
1,4,G09,5,375,,Partial Lawn,,normal,,4:20 PM,4-Jul,G9,1028,433,311,13,20170704_Plate6_acquisition_1.processed,,,,
1,4,G10,5,376,,,1,normal,"Highly Contaminated, Did Not Sort",4:20 PM,4-Jul,G10,2,9,0,0,20170704_Plate6_acquisition_1.processed,,,,
1,4,G11,5,377,,Partial Lawn,,normal,,4:20 PM,4-Jul,G11,1392,274,367,6,20170704_Plate6_acquisition_1.processed,,,,
1,4,G12,5,378,,Partial Lawn,,normal,,4:20 PM,4-Jul,G12,846,1375,139,91,20170704_Plate6_acquisition_1.processed,,,,
1,4,H01,5,355,,,,normal,,4:20 PM,4-Jul,H1,959,1865,113,134,20170704_Plate6_acquisition_1.processed,,,,
1,4,H02,5,356,,Partial Lawn,,normal,,4:20 PM,4-Jul,H2,1212,276,367,1,20170704_Plate6_acquisition_1.processed,,,,
1,4,H03,5,357,,,,normal,,4:20 PM,4-Jul,H3,1194,743,169,28,20170704_Plate6_acquisition_1.processed,,,,
1,4,H04,5,358,,,,normal,"Fungus, Sorted Anyway",4:20 PM,4-Jul,H4,773,771,97,34,20170704_Plate6_acquisition_1.processed,,,,
1,4,H05,5,359,,,,normal,,4:20 PM,4-Jul,H5,787,1677,146,117,20170704_Plate6_acquisition_1.processed,,,,
1,4,H06,5,360,,,,normal,,4:20 PM,4-Jul,H6,544,1751,75,155,20170704_Plate6_acquisition_1.processed,,,,
1,4,H07,5,379,,Partial Lawn,,normal,,4:20 PM,4-Jul,H7,1359,549,348,45,20170704_Plate6_acquisition_1.processed,,,,
1,4,H08,5,380,,Partial Lawn,,normal,,4:20 PM,4-Jul,H8,1068,704,134,41,20170704_Plate6_acquisition_1.processed,,,,
1,4,H09,5,381,,,,normal,,4:20 PM,4-Jul,H9,864,2061,108,128,20170704_Plate6_acquisition_1.processed,,,,
1,4,H10,5,382,,,,normal,,4:20 PM,4-Jul,H10,1344,1516,168,111,20170704_Plate6_acquisition_1.processed,,,,
1,4,H11,5,383,,,,normal,,4:20 PM,4-Jul,H11,1336,2003,146,122,20170704_Plate6_acquisition_1.processed,,,,
1,4,H12,5,384,,,,normal,,4:20 PM,4-Jul,H12,1337,1307,172,72,20170704_Plate6_acquisition_1.processed,,,,
1,5,A01,5,385,,Partial Lawn,,normal,,5:51 PM,4-Jul,A1,1092,647,305,29,20170704_Plate7_acquisition_1.processed,,,,
1,5,A02,5,386,,Partial Lawn,,normal,,5:51 PM,4-Jul,A2,746,471,230,78,20170704_Plate7_acquisition_1.processed,,,,
1,5,A03,5,387,,,,normal,,5:51 PM,4-Jul,A3,1307,1059,210,47,20170704_Plate7_acquisition_1.processed,,,,
1,5,A04,5,388,,,,normal,,5:51 PM,4-Jul,A4,739,2047,105,145,20170704_Plate7_acquisition_1.processed,,,,
1,5,A05,5,389,,,,normal,,5:51 PM,4-Jul,A5,942,2238,147,150,20170704_Plate7_acquisition_1.processed,,,,
1,5,A06,5,409,,Partial Lawn,,normal,,5:51 PM,4-Jul,A6,911,60,252,0,20170704_Plate7_acquisition_1.processed,,,,
1,5,A07,5,390,,,,normal,,5:51 PM,4-Jul,A7,626,862,49,27,20170704_Plate7_acquisition_1.processed,,,,
1,5,A08,5,410,,Full Lawn,,normal,,5:51 PM,4-Jul,A8,66,68,15,3,20170704_Plate7_acquisition_1.processed,,,,
1,5,A09,5,411,,Partial Lawn,,normal,,5:51 PM,4-Jul,A9,829,242,322,9,20170704_Plate7_acquisition_1.processed,,,,
1,5,A10,5,412,,Partial Lawn,,normal,,5:51 PM,4-Jul,A10,549,1288,70,115,20170704_Plate7_acquisition_1.processed,,,,
1,5,A11,5,413,,,,normal,,5:51 PM,4-Jul,A11,1011,1587,193,135,20170704_Plate7_acquisition_1.processed,,,,
1,5,A12,5,414,,Partial Lawn,,normal,,5:51 PM,4-Jul,A12,1125,840,230,75,20170704_Plate7_acquisition_1.processed,,,,
1,5,B01,5,391,,Partial Lawn,,normal,,5:51 PM,4-Jul,B1,820,733,182,70,20170704_Plate7_acquisition_1.processed,,,,
